player,goals,xG,shots,assists,xA,key_passes,time,position,h_a,yellow_card,red_card,match_id,league,date_of_match,season
Marco Bizot,0,0,0,0,0,0,90,GK,h,0,0,17842,Ligue 1,2021-08-20,2021-2022
Ronael Pierre Gabriel,0,0.35049867630004883,1,0,0,0,87,DR,h,0,0,17842,Ligue 1,2021-08-20,2021-2022
Brendan Chardonnet,0,0,0,0,0,0,90,DC,h,0,0,17842,Ligue 1,2021-08-20,2021-2022
Lilian Brassier,0,0,0,0,0,0,90,DC,h,1,0,17842,Ligue 1,2021-08-20,2021-2022
Jere Uronen,0,0.02129505760967731,1,0,0,0,90,DL,h,0,0,17842,Ligue 1,2021-08-20,2021-2022
Haris Belkebla,0,0,0,0,0,0,75,DMC,h,0,0,17842,Ligue 1,2021-08-20,2021-2022
Hianga&#039;a M&#039;Bock,0,0.0427485927939415,1,0,0,0,90,DMC,h,0,0,17842,Ligue 1,2021-08-20,2021-2022
Franck Honorat,1,0.35367926955223083,2,0,0.3898547887802124,3,90,AMR,h,0,0,17842,Ligue 1,2021-08-20,2021-2022
Romain Faivre,0,0.04843462258577347,1,2,0.6337378025054932,3,90,AMC,h,0,0,17842,Ligue 1,2021-08-20,2021-2022
Irvin Cardona,0,0,0,0,0.04843462258577347,1,75,AML,h,0,0,17842,Ligue 1,2021-08-20,2021-2022
Steve Mounie,1,0.38686424493789673,3,0,0,0,90,FW,h,0,0,17842,Ligue 1,2021-08-20,2021-2022
Jeremy Le Douaron,0,0.01633268222212791,1,0,0,0,15,Sub,h,0,0,17842,Ligue 1,2021-08-20,2021-2022
Hugo Magnetti,0,0.02882422879338264,1,0,0,0,15,Sub,h,0,0,17842,Ligue 1,2021-08-20,2021-2022
Jean-Kevin Duverne,0,0,0,0,0,0,3,Sub,h,0,0,17842,Ligue 1,2021-08-20,2021-2022
Keylor Navas,0,0,0,0,0,0,90,GK,a,0,0,17842,Ligue 1,2021-08-20,2021-2022
Achraf Hakimi,0,0.4008333384990692,2,1,0.6369577050209045,3,90,DR,a,0,0,17842,Ligue 1,2021-08-20,2021-2022
Thilo Kehrer,0,0.01598549447953701,1,0,0,0,90,DC,a,0,0,17842,Ligue 1,2021-08-20,2021-2022
Presnel Kimpembe,0,0,0,0,0,0,90,DC,a,0,0,17842,Ligue 1,2021-08-20,2021-2022
Abdou Diallo,0,0,0,0,0.14286108314990997,1,90,DL,a,0,0,17842,Ligue 1,2021-08-20,2021-2022
Idrissa Gueye,1,0.01450136117637157,1,0,0.01598549447953701,1,90,DMC,a,0,0,17842,Ligue 1,2021-08-20,2021-2022
Marco Verratti,0,0.05258320644497871,1,0,0.04283769428730011,1,73,MC,a,1,0,17842,Ligue 1,2021-08-20,2021-2022
Ander Herrera,1,0.06563053280115128,2,1,0.11885645985603333,3,90,MC,a,0,0,17842,Ligue 1,2021-08-20,2021-2022
Georginio Wijnaldum,0,0.09489664435386658,1,0,0.38554707169532776,1,90,AMC,a,0,0,17842,Ligue 1,2021-08-20,2021-2022
Mauro Icardi,0,0.08593419939279556,1,0,0,0,87,FW,a,0,0,17842,Ligue 1,2021-08-20,2021-2022
Kylian Mbappe-Lottin,1,0.31382304430007935,5,0,0.05258320644497871,1,82,FW,a,1,0,17842,Ligue 1,2021-08-20,2021-2022
Arnaud Kalimuendo Muinga,0,0,0,0,0,0,3,Sub,a,0,0,17842,Ligue 1,2021-08-20,2021-2022
Julian Draxler,0,0,0,0,0,0,17,Sub,a,0,0,17842,Ligue 1,2021-08-20,2021-2022
Ángel Di María,1,0.4730600118637085,2,0,0,0,8,Sub,a,0,0,17842,Ligue 1,2021-08-20,2021-2022
Péter Gulácsi,0,0,0,0,0,0,90,GK,h,0,0,17525,Bundesliga,2021-08-20,2021-2022
Lukas Klostermann,0,0.05998064950108528,1,0,0.16713005304336548,2,90,DR,h,0,0,17525,Bundesliga,2021-08-20,2021-2022
Willi Orban,0,0.2016150951385498,4,0,0,0,76,DC,h,0,0,17525,Bundesliga,2021-08-20,2021-2022
Mohamed Simakan,0,0,0,0,0,0,90,DC,h,0,0,17525,Bundesliga,2021-08-20,2021-2022
Josko Gvardiol,0,0.06657537817955017,2,0,0.1558387279510498,2,90,DL,h,0,0,17525,Bundesliga,2021-08-20,2021-2022
Amadou Haidara,0,0.02402024157345295,1,0,0,0,69,DMC,h,0,0,17525,Bundesliga,2021-08-20,2021-2022
Tyler Adams,0,0.1105339378118515,1,0,0.02012430131435394,1,90,DMC,h,0,0,17525,Bundesliga,2021-08-20,2021-2022
Dominik Szoboszlai,2,0.16412173211574554,4,0,0.18723176419734955,4,69,AMR,h,0,0,17525,Bundesliga,2021-08-20,2021-2022
Emil Forsberg,1,0.7747669816017151,4,0,0.3690553307533264,4,90,AMC,h,0,0,17525,Bundesliga,2021-08-20,2021-2022
Christopher Nkunku,0,0.3423139452934265,4,0,0.18003013730049133,4,82,AML,h,0,0,17525,Bundesliga,2021-08-20,2021-2022
André Silva,1,0.9266421794891356,3,1,0.6215497255325317,1,69,FW,h,0,0,17525,Bundesliga,2021-08-20,2021-2022
Marcel Sabitzer,0,0.0248838048428297,1,0,0,0,21,Sub,h,0,0,17525,Bundesliga,2021-08-20,2021-2022
Nordi Mukiele,0,0.03480631858110428,1,0,0,0,14,Sub,h,0,0,17525,Bundesliga,2021-08-20,2021-2022
Konrad Laimer,0,0.13795194029808044,1,0,0.0248838048428297,1,21,Sub,h,0,0,17525,Bundesliga,2021-08-20,2021-2022
Hee-Chan Hwang,0,0,0,0,0,0,21,Sub,h,0,0,17525,Bundesliga,2021-08-20,2021-2022
Yussuf Poulsen,0,0,0,0,0,0,8,Sub,h,0,0,17525,Bundesliga,2021-08-20,2021-2022
Florian Müller,0,0,0,0,0,0,90,GK,a,0,0,17525,Bundesliga,2021-08-20,2021-2022
Konstantinos Mavropanos,0,0,0,0,0,0,84,DC,a,1,0,17525,Bundesliga,2021-08-20,2021-2022
Marc-Oliver Kempf,0,0,0,0,0,0,90,DC,a,1,0,17525,Bundesliga,2021-08-20,2021-2022
Waldemar Anton,0,0,0,0,0,0,90,DC,a,0,0,17525,Bundesliga,2021-08-20,2021-2022
Roberto Massimo,0,0.15048465132713318,3,0,0.628839910030365,3,90,DMR,a,0,0,17525,Bundesliga,2021-08-20,2021-2022
Borna Sosa,0,0.04432502016425133,1,0,0.03750153258442879,1,90,DML,a,0,0,17525,Bundesliga,2021-08-20,2021-2022
Philipp Klement,0,0,0,0,0.13256897032260895,2,73,MC,a,0,0,17525,Bundesliga,2021-08-20,2021-2022
Wataru Endo,0,0.15110769867897034,2,0,0,0,90,MC,a,0,0,17525,Bundesliga,2021-08-20,2021-2022
Philipp Förster,0,0,0,0,0,0,81,AMC,a,1,0,17525,Bundesliga,2021-08-20,2021-2022
Mateo Klimowicz,0,0,0,0,0,0,73,AMC,a,0,0,17525,Bundesliga,2021-08-20,2021-2022
Hamadi Al Ghaddioui,0,0.5238907933235168,2,0,0,0,46,FW,a,0,0,17525,Bundesliga,2021-08-20,2021-2022
Daniel Didavi,0,0.06222762167453766,1,0,0,0,44,Sub,a,0,0,17525,Bundesliga,2021-08-20,2021-2022
Enzo Millot,0,0,0,0,0,0,17,Sub,a,0,0,17525,Bundesliga,2021-08-20,2021-2022
Pascal Stenzel,0,0.01160070206969976,1,0,0,0,6,Sub,a,0,0,17525,Bundesliga,2021-08-20,2021-2022
Sasa Kalajdzic,0,0,0,0,0,0,17,Sub,a,0,0,17525,Bundesliga,2021-08-20,2021-2022
Erik Thommy,0,0.01547502446919679,1,0,0,0,9,Sub,a,0,0,17525,Bundesliga,2021-08-20,2021-2022
Rui Silva,0,0,0,0,0,0,90,GK,h,1,0,17146,La liga,2021-08-20,2021-2022
Martín Montoya,0,0,0,0,0.40734365582466125,2,74,DR,h,1,0,17146,La liga,2021-08-20,2021-2022
Víctor Ruiz,0,0,0,0,0,0,90,DC,h,0,0,17146,La liga,2021-08-20,2021-2022
Edgar González,0,0.02159427478909492,1,1,0.5239228010177612,1,90,DC,h,0,0,17146,La liga,2021-08-20,2021-2022
Juan Miranda,0,0.05758828669786453,1,0,0.019948810338974,1,90,DL,h,1,0,17146,La liga,2021-08-20,2021-2022
Andrés Guardado,0,0.02025375701487064,1,0,0.02198760956525802,1,87,DMC,h,0,0,17146,La liga,2021-08-20,2021-2022
Sergio Canales,0,0.5431882739067078,5,0,0.0384831503033638,1,90,DMC,h,0,0,17146,La liga,2021-08-20,2021-2022
Rodrigo Sánchez,0,0.02606577053666114,1,0,0,0,74,AMR,h,0,0,17146,La liga,2021-08-20,2021-2022
Nabil Fekir,0,0.17430050671100616,3,0,0.09290198236703873,4,90,AMC,h,0,0,17146,La liga,2021-08-20,2021-2022
Juanmi,1,0.9052006602287292,2,0,0.0742231160402298,1,90,AML,h,0,0,17146,La liga,2021-08-20,2021-2022
Borja Iglesias,0,0,0,0,0,0,74,FW,h,0,0,17146,La liga,2021-08-20,2021-2022
William Carvalho,0,0,0,0,0,0,16,Sub,h,0,0,17146,La liga,2021-08-20,2021-2022
Aitor Ruibal,0,0,0,0,0,0,16,Sub,h,1,0,17146,La liga,2021-08-20,2021-2022
Joaquín,0,0.08519849181175232,1,0,0.06641781330108643,1,16,Sub,h,0,0,17146,La liga,2021-08-20,2021-2022
Loren Morón,0,0,0,0,0,0,1,Sub,h,0,0,17146,La liga,2021-08-20,2021-2022
Cristian Tello,0,0.019948810338974,1,0,0,0,3,Sub,h,0,0,17146,La liga,2021-08-20,2021-2022
Jeremías Ledesma,0,0,0,0,0,0,90,GK,a,0,0,17146,La liga,2021-08-20,2021-2022
Carlos Akapo,0,0,0,0,0,0,90,DR,a,0,0,17146,La liga,2021-08-20,2021-2022
Varazdat Haroyan,0,0,0,0,0,0,90,DC,a,0,0,17146,La liga,2021-08-20,2021-2022
Fali,0,0,0,0,0,0,90,DC,a,0,0,17146,La liga,2021-08-20,2021-2022
Alfonso Espino,0,0.04227311536669731,1,0,0.05190460011363029,1,90,DL,a,0,0,17146,La liga,2021-08-20,2021-2022
Salvi Sánchez,0,0.11493588238954544,2,0,0,0,90,MR,a,0,0,17146,La liga,2021-08-20,2021-2022
Jens Jonsson,0,0,0,0,0,0,51,MC,a,0,0,17146,La liga,2021-08-20,2021-2022
Tomás Alarcón,0,0.39478954672813416,2,0,0,0,90,MC,a,0,0,17146,La liga,2021-08-20,2021-2022
Alberto Perea,0,0,0,0,0,0,51,ML,a,0,0,17146,La liga,2021-08-20,2021-2022
Álvaro Negredo,1,0.7432776093482971,1,0,0.10930631309747696,1,74,FW,a,0,0,17146,La liga,2021-08-20,2021-2022
Anthony Lozano,0,0.10930631309747696,1,0,0.31781914830207825,1,81,FW,a,0,0,17146,La liga,2021-08-20,2021-2022
Isaac Carcelén,0,0,0,0,0,0,39,Sub,a,0,0,17146,La liga,2021-08-20,2021-2022
Milutin Osmajic,0,0,0,0,0,0,16,Sub,a,0,0,17146,La liga,2021-08-20,2021-2022
Álvaro Jiménez,0,0,0,0,0,0,9,Sub,a,0,0,17146,La liga,2021-08-20,2021-2022
Álex Fernández,0,0,0,0,0.04227311536669731,1,39,Sub,a,0,0,17146,La liga,2021-08-20,2021-2022
Martín Calderón,0,0.05356767773628235,1,0,0,0,1,Sub,a,0,0,17146,La liga,2021-08-20,2021-2022
Kiko Casilla,0,0,0,0,0,0,90,GK,h,0,0,17145,La liga,2021-08-16,2021-2022
Pedro Bigas,0,0.06428273767232895,1,0,0,0,90,DC,h,0,0,17145,La liga,2021-08-16,2021-2022
Enzo Roco,0,0,0,0,0.06428273767232895,1,66,DC,h,0,0,17145,La liga,2021-08-16,2021-2022
Gonzalo Verdú,0,0.05051959678530693,1,0,0,0,90,DC,h,1,0,17145,La liga,2021-08-16,2021-2022
Josan,0,0,0,0,0.00961518473923206,1,86,DMR,h,0,0,17145,La liga,2021-08-16,2021-2022
Johan Mojica,0,0.00961518473923206,1,0,0.6979011297225952,1,90,DML,h,0,0,17145,La liga,2021-08-16,2021-2022
Raúl Guti,0,0,0,0,0,0,86,MC,h,1,0,17145,La liga,2021-08-16,2021-2022
Iván Marcone,0,0,0,0,0,0,90,MC,h,0,0,17145,La liga,2021-08-16,2021-2022
Fidel,0,0.05586292222142219,1,0,0.06615248322486877,2,90,MC,h,0,0,17145,La liga,2021-08-16,2021-2022
Lucas Boyé,0,0.0359906405210495,2,0,0,0,90,FW,h,0,0,17145,La liga,2021-08-16,2021-2022
Pere Milla,0,0.6979011297225952,1,0,0.02035775780677795,1,75,FW,h,0,0,17145,La liga,2021-08-16,2021-2022
Guido Carrillo,0,0,0,0,0,0,15,Sub,h,0,0,17145,La liga,2021-08-16,2021-2022
Tete Morente,0,0.01939271576702594,1,0,0,0,4,Sub,h,0,0,17145,La liga,2021-08-16,2021-2022
Helibelton Palacios,0,0,0,0,0,0,4,Sub,h,0,0,17145,La liga,2021-08-16,2021-2022
Diego González,0,0,0,0,0,0,24,Sub,h,0,0,17145,La liga,2021-08-16,2021-2022
Julen Agirrezabala,0,0,0,0,0,0,90,GK,a,0,0,17145,La liga,2021-08-16,2021-2022
De Marcos,0,0.03788595646619797,1,0,0,0,57,DR,a,1,0,17145,La liga,2021-08-16,2021-2022
Iñigo Martínez,0,0,0,0,0,0,90,DC,a,0,0,17145,La liga,2021-08-16,2021-2022
Dani Vivian,0,0,0,0,0,0,90,DC,a,0,0,17145,La liga,2021-08-16,2021-2022
Balenziaga,0,0.02848677523434162,2,0,0,0,90,DL,a,0,0,17145,La liga,2021-08-16,2021-2022
Alex Berenguer,0,0.3620298504829407,2,0,0.06731266528367996,1,90,MR,a,0,0,17145,La liga,2021-08-16,2021-2022
Dani García,0,0.06731266528367996,1,0,0,0,80,MC,a,1,0,17145,La liga,2021-08-16,2021-2022
Unai Vencedor,0,0,0,0,0,0,86,MC,a,0,0,17145,La liga,2021-08-16,2021-2022
Muniain,0,0,0,0,0.07818553596735,2,86,ML,a,0,0,17145,La liga,2021-08-16,2021-2022
Iñaki Williams,0,0.12474557757377625,2,0,0,0,90,FW,a,0,0,17145,La liga,2021-08-16,2021-2022
Oihan Sancet,0,0,0,0,0.08773566782474518,1,79,FW,a,0,0,17145,La liga,2021-08-16,2021-2022
Oier Zarraga,0,0.01440506521612405,1,0,0,0,4,Sub,a,0,0,17145,La liga,2021-08-16,2021-2022
Asier Villalibre,0,0,0,0,0,0,11,Sub,a,0,0,17145,La liga,2021-08-16,2021-2022
Mikel Vesga,0,0,0,0,0,0,10,Sub,a,0,0,17145,La liga,2021-08-16,2021-2022
Nico Williams,0,0,0,0,0,0,4,Sub,a,0,0,17145,La liga,2021-08-16,2021-2022
Íñigo Lekue,0,0,0,0,0.3361353278160095,2,33,Sub,a,0,0,17145,La liga,2021-08-16,2021-2022
Gerónimo Rulli,0,0,0,0,0,0,90,GK,h,0,0,17144,La liga,2021-08-16,2021-2022
Juan Foyth,0,0,0,0,0,0,85,DR,h,0,1,17144,La liga,2021-08-16,2021-2022
Raúl Albiol,0,0,0,0,0,0,90,DC,h,0,0,17144,La liga,2021-08-16,2021-2022
Aissa Mandi,0,0.07954967021942139,2,0,0,0,90,DC,h,0,0,17144,La liga,2021-08-16,2021-2022
Alfonso,0,0.12273776531219482,1,0,0.03648277372121811,1,81,DL,h,0,0,17144,La liga,2021-08-16,2021-2022
Yeremi Pino,0,0.1042875349521637,2,0,0,0,75,MR,h,0,0,17144,La liga,2021-08-16,2021-2022
Etienne Capoue,0,0,0,0,0,0,75,MC,h,1,0,17144,La liga,2021-08-16,2021-2022
Manu Trigueros,0,0.04963676258921623,2,0,0.4713678359985352,3,81,MC,h,0,0,17144,La liga,2021-08-16,2021-2022
Alberto Moreno,0,0.05053545907139778,1,0,0,0,75,ML,h,0,0,17144,La liga,2021-08-16,2021-2022
Boulaye Dia,0,0.054525937885046,2,0,0.0905577912926674,1,90,FW,h,0,0,17144,La liga,2021-08-16,2021-2022
Gerard Moreno,0,0.7566320896148682,4,0,0.054525937885046,2,90,FW,h,1,0,17144,La liga,2021-08-16,2021-2022
Estupiñán,0,0,0,0,0,0,9,Sub,h,0,0,17144,La liga,2021-08-16,2021-2022
Rubén Peña,0,0,0,0,0,0,15,Sub,h,1,0,17144,La liga,2021-08-16,2021-2022
Francis Coquelin,0,0,0,0,0,0,9,Sub,h,0,0,17144,La liga,2021-08-16,2021-2022
Raba,0,0,0,0,0.3101530969142914,1,15,Sub,h,0,0,17144,La liga,2021-08-16,2021-2022
Moi Gómez,0,0,0,0,0.01817802153527736,1,15,Sub,h,0,0,17144,La liga,2021-08-16,2021-2022
Aarón,0,0,0,0,0,0,90,GK,a,0,0,17144,La liga,2021-08-16,2021-2022
Dimitri Foulquier,0,0,0,0,0,0,90,DR,a,0,0,17144,La liga,2021-08-16,2021-2022
Domingos Duarte,0,0,0,0,0,0,90,DC,a,0,0,17144,La liga,2021-08-16,2021-2022
Germán Sánchez,0,0,0,0,0,0,89,DC,a,1,0,17144,La liga,2021-08-16,2021-2022
Carlos Neva,0,0,0,0,0,0,90,DL,a,0,0,17144,La liga,2021-08-16,2021-2022
Monchu,0,0.0109820794314146,1,0,0,0,90,MC,a,0,0,17144,La liga,2021-08-16,2021-2022
Maxime Gonalons,0,0,0,0,0,0,90,MC,a,0,0,17144,La liga,2021-08-16,2021-2022
Luis Milla,0,0,0,0,0.0828336775302887,1,65,MC,a,0,0,17144,La liga,2021-08-16,2021-2022
Antonio Puertas,0,0,0,0,0,0,89,FWR,a,0,0,17144,La liga,2021-08-16,2021-2022
Luis Suárez,0,0.0828336775302887,1,0,0,0,49,FW,a,0,0,17144,La liga,2021-08-16,2021-2022
Darwin Machís,0,0.01345395389944315,1,0,0,0,83,FWL,a,0,0,17144,La liga,2021-08-16,2021-2022
Montoro,0,0,0,0,0.0866144672036171,2,25,Sub,a,0,0,17144,La liga,2021-08-16,2021-2022
Carlos Bacca,0,0.05357163026928902,1,0,0.01345395389944315,1,41,Sub,a,0,0,17144,La liga,2021-08-16,2021-2022
Víctor Díaz,0,0.034343421459198,1,0,0,0,1,Sub,a,0,0,17144,La liga,2021-08-16,2021-2022
Jorge Molina,0,0.05227104946970939,1,0,0,0,7,Sub,a,0,0,17144,La liga,2021-08-16,2021-2022
Alberto Soro,0,0,0,0,0,0,1,Sub,a,0,0,17144,La liga,2021-08-16,2021-2022
Steve Mandanda,0,0,0,0,0,0,90,GK,h,0,0,17841,Ligue 1,2021-08-15,2021-2022
Luan Peres,0,0,0,0,0,0,90,DC,h,0,0,17841,Ligue 1,2021-08-15,2021-2022
William Saliba,0,0,0,0,0,0,90,DC,h,1,0,17841,Ligue 1,2021-08-15,2021-2022
Leonardo Balerdi,0,0,0,0,0.03622859343886375,1,90,DC,h,1,1,17841,Ligue 1,2021-08-15,2021-2022
Boubacar Kamara,0,0,0,0,0.12535664439201355,2,90,DMC,h,0,0,17841,Ligue 1,2021-08-15,2021-2022
Pape Alassane Gueye,0,0,0,0,0,0,90,DMC,h,0,0,17841,Ligue 1,2021-08-15,2021-2022
Cengiz Ünder,1,0.5678291320800781,2,0,0.01466195099055767,1,76,AMR,h,0,0,17841,Ligue 1,2021-08-15,2021-2022
Matteo Guendouzi,0,0.01466195099055767,1,1,0.0669880211353302,1,68,AMC,h,0,0,17841,Ligue 1,2021-08-15,2021-2022
Gerson,0,0.09168898314237596,1,1,0.4910098910331726,1,75,AMC,h,0,0,17841,Ligue 1,2021-08-15,2021-2022
Konrad De la Fuente,0,0.03622859343886375,1,0,0,0,90,AML,h,0,0,17841,Ligue 1,2021-08-15,2021-2022
Dimitri Payet,1,0.1678995043039322,3,0,0.09168898314237596,1,90,FW,h,0,0,17841,Ligue 1,2021-08-15,2021-2022
Darío Benedetto,0,0.12588489055633545,1,0,0,0,22,Sub,h,0,0,17841,Ligue 1,2021-08-15,2021-2022
Álvaro González,0,0,0,0,0,0,1,Sub,h,0,0,17841,Ligue 1,2021-08-15,2021-2022
Valentin Rongier,0,0.04853742569684982,1,0,0,0,15,Sub,h,0,0,17841,Ligue 1,2021-08-15,2021-2022
Nemanja Radonjic,0,0,0,0,0.12588489055633545,1,14,Sub,h,0,0,17841,Ligue 1,2021-08-15,2021-2022
Benoit Costil,0,0,0,0,0,0,90,GK,a,0,0,17841,Ligue 1,2021-08-15,2021-2022
Enock Kwateng,0,0,0,0,0,0,90,DR,a,1,0,17841,Ligue 1,2021-08-15,2021-2022
Laurent Koscielny,0,0,0,1,0.03130999580025673,1,90,DC,a,0,0,17841,Ligue 1,2021-08-15,2021-2022
Mexer,0,0,0,0,0,0,49,DC,a,0,0,17841,Ligue 1,2021-08-15,2021-2022
Ricardo Mangas,0,0,0,0,0.02251268737018108,1,90,DC,a,0,0,17841,Ligue 1,2021-08-15,2021-2022
Gideon Mensah,0,0.05308102443814277,1,0,0.02286633290350437,1,90,DL,a,0,0,17841,Ligue 1,2021-08-15,2021-2022
Issouf Sissokho,0,0,0,0,0.08787232637405396,1,88,MC,a,0,0,17841,Ligue 1,2021-08-15,2021-2022
Otávio,0,0,0,0,0.01870869472622871,1,90,MC,a,1,0,17841,Ligue 1,2021-08-15,2021-2022
Toma Basic,0,0,0,1,0.08193716406822205,2,71,MC,a,0,0,17841,Ligue 1,2021-08-15,2021-2022
Samuel Kalu,0,0,0,0,0,0,13,FW,a,0,0,17841,Ligue 1,2021-08-15,2021-2022
Hwang Ui-Jo,0,0.02251268737018108,1,0,0,0,88,FW,a,0,0,17841,Ligue 1,2021-08-15,2021-2022
Yacine Adli,0,0,0,0,0,0,19,Sub,a,0,0,17841,Ligue 1,2021-08-15,2021-2022
Rubén Pardo,0,0,0,0,0,0,2,Sub,a,0,0,17841,Ligue 1,2021-08-15,2021-2022
Sékou Mara,0,0,0,0,0,0,2,Sub,a,0,0,17841,Ligue 1,2021-08-15,2021-2022
Timothee Pembele,1,0.11918232589960098,2,0,0,0,41,Sub,a,0,0,17841,Ligue 1,2021-08-15,2021-2022
Remi Oudin,1,0.12351219356060028,4,0,0,0,77,Sub,a,0,0,17841,Ligue 1,2021-08-15,2021-2022
Jean-Louis Leca,0,0,0,0,0,0,90,GK,h,0,0,17840,Ligue 1,2021-08-15,2021-2022
Jonathan Gradit,0,0,0,0,0.05312639102339744,2,90,DC,h,0,0,17840,Ligue 1,2021-08-15,2021-2022
Christopher Wooh,0,0.04070471972227096,1,0,0.13329753279685974,2,90,DC,h,0,0,17840,Ligue 1,2021-08-15,2021-2022
Facundo Medina,0,0,0,0,0,0,90,DC,h,1,0,17840,Ligue 1,2021-08-15,2021-2022
Jonathan Clauss,0,0,0,1,0.3006102442741394,5,90,MR,h,0,0,17840,Ligue 1,2021-08-15,2021-2022
Cheick Oumar Doucoure,0,0.01641771383583545,1,0,0,0,90,MC,h,0,0,17840,Ligue 1,2021-08-15,2021-2022
Seko Fofana,1,0.27038875222206116,6,0,0.06749945133924484,1,90,MC,h,0,0,17840,Ligue 1,2021-08-15,2021-2022
Deiver Machado,0,0.02464034035801887,1,0,0.1498519331216812,3,71,ML,h,0,0,17840,Ligue 1,2021-08-15,2021-2022
Gaël Kakuta,0,0.14988914132118225,3,0,0.17424677312374115,2,82,AMC,h,0,0,17840,Ligue 1,2021-08-15,2021-2022
Ignatius Ganago,1,0.30604174733161926,5,0,0.06711847335100174,1,71,FW,h,0,0,17840,Ligue 1,2021-08-15,2021-2022
Florian Sotoca,0,0.2345399260520935,3,0,0.02464034035801887,1,82,FW,h,0,0,17840,Ligue 1,2021-08-15,2021-2022
Corentin Jean,0,0.0911255031824112,1,0,0,0,8,Sub,h,0,0,17840,Ligue 1,2021-08-15,2021-2022
Ismael Boura,0,0,0,0,0,0,1,Sub,h,0,0,17840,Ligue 1,2021-08-15,2021-2022
Simon Banza,0,0.01095196418464183,1,0,0,0,19,Sub,h,0,0,17840,Ligue 1,2021-08-15,2021-2022
David Pereira Da Costa,0,0,0,0,0,0,8,Sub,h,0,0,17840,Ligue 1,2021-08-15,2021-2022
Przemyslaw Frankowski,0,0,0,1,0.08461695909500122,3,19,Sub,h,0,0,17840,Ligue 1,2021-08-15,2021-2022
Etienne Green,0,0,0,0,0,0,90,GK,a,0,0,17840,Ligue 1,2021-08-15,2021-2022
Yvann Maçon,0,0,0,0,0,0,90,DR,a,1,0,17840,Ligue 1,2021-08-15,2021-2022
Harold Moukoudi,0,0.0589967779815197,1,0,0,0,90,DC,a,0,0,17840,Ligue 1,2021-08-15,2021-2022
Saidou Sow,0,0,0,0,0,0,90,DC,a,1,0,17840,Ligue 1,2021-08-15,2021-2022
Timothée Kolodziejczak,0,0,0,1,0.1565941423177719,3,90,DL,a,0,0,17840,Ligue 1,2021-08-15,2021-2022
Mahdi Camara,0,0,0,0,0,0,90,MC,a,0,0,17840,Ligue 1,2021-08-15,2021-2022
Yvan Neyou,0,0.0148256104439497,1,0,0,0,79,MC,a,0,0,17840,Ligue 1,2021-08-15,2021-2022
Zaydou Youssef,0,0.02317774668335914,1,0,0,0,71,MC,a,0,0,17840,Ligue 1,2021-08-15,2021-2022
Romain Hamouma,0,0.03648652136325836,2,0,0,0,46,FWR,a,1,0,17840,Ligue 1,2021-08-15,2021-2022
Wahbi Khazri,1,0.10245825350284576,2,0,0.403906762599945,3,70,FW,a,0,0,17840,Ligue 1,2021-08-15,2021-2022
Denis Bouanga,1,0.644740104675293,4,0,0.01596209034323692,1,86,FWL,a,1,0,17840,Ligue 1,2021-08-15,2021-2022
Maxence Rivera,0,0,0,0,0,0,4,Sub,a,0,0,17840,Ligue 1,2021-08-15,2021-2022
Arnaud Nordin,0,0.02827576547861099,1,0,0.06760497391223907,2,44,Sub,a,0,0,17840,Ligue 1,2021-08-15,2021-2022
Lucas Gourna Douath,0,0,0,0,0,0,19,Sub,a,1,0,17840,Ligue 1,2021-08-15,2021-2022
Adil Aouchiche,0,0,0,0,0,0,20,Sub,a,1,0,17840,Ligue 1,2021-08-15,2021-2022
Bryan Djile Nokoue,0,0,0,0,0,0,11,Sub,a,0,0,17840,Ligue 1,2021-08-15,2021-2022
Predrag Rajkovic,0,0,0,0,0.01053420547395944,1,90,GK,h,0,0,17839,Ligue 1,2021-08-15,2021-2022
Andrew Gravillon,0,0.01909405179321766,1,0,0,0,90,DC,h,0,0,17839,Ligue 1,2021-08-15,2021-2022
Yunis Abdelhamid,0,0.05884631350636482,1,0,0,0,90,DC,h,0,0,17839,Ligue 1,2021-08-15,2021-2022
Wout Faes,0,0,0,0,0,0,90,DC,h,0,0,17839,Ligue 1,2021-08-15,2021-2022
Thomas Foket,0,0,0,0,0.15340787172317505,2,90,DMR,h,0,0,17839,Ligue 1,2021-08-15,2021-2022
Bradley Locko,0,0,0,0,0,0,56,DML,h,1,0,17839,Ligue 1,2021-08-15,2021-2022
Xavier Chavalerin,0,0.08124975115060806,2,0,0.12449045479297638,2,90,MC,h,0,0,17839,Ligue 1,2021-08-15,2021-2022
Moreto Cassamã,2,0.49351996183395386,4,0,0,0,72,MC,h,0,0,17839,Ligue 1,2021-08-15,2021-2022
Nathanael Mbuku,0,0,0,0,0.05884631350636482,1,57,FWR,h,0,0,17839,Ligue 1,2021-08-15,2021-2022
Hugo Ekitike,0,0.06440498679876328,1,1,0.4179002642631531,2,72,FW,h,0,0,17839,Ligue 1,2021-08-15,2021-2022
Mathieu Cafaro,0,0.09044849127531052,1,0,0.06440498679876328,1,57,FWL,h,1,0,17839,Ligue 1,2021-08-15,2021-2022
Kaj Sierhuis,0,0.05788978561758995,1,0,0,0,18,Sub,h,0,0,17839,Ligue 1,2021-08-15,2021-2022
El Bilal Touré,0,0.04457617178559303,2,0,0.1506730318069458,3,33,Sub,h,0,0,17839,Ligue 1,2021-08-15,2021-2022
